Wavelength_nm,Xenopus_sp_X1_X2_X3_lab,Bufo_bufo_BbL1_lab,Rana_temporaria_JWS895-97_lab,Polypedates_leucomystax_F2_lab,Dyscophus_sp_F3_lab,Sclerophrys_sp_F1_lab,Osteopilus_septentrionalis_F4_lab,Leptodactylus_pentadactylus_MW9967_lab,Ceratobatrachus_guentheri_JWS881_lab,Boophis_erythrodactylus_JWS884_lab,Leptodactylus_knudseni_MW9968_lab,Dendropsophus_sp2_MW11111_lab,Boana_diabolica_MW11091_lab,Rhaebo_guttatus_MW11187_lab,Kassina_senegalensis_JWS888_lab,Lithodytes_lineatus_MW9997_MW11155_MW9952-54_lab,Rhinella_margaritifera_MW11115_lab,Callimedusa_tomopterna_MW11132_lab,Pristimantis_zeuctotylus_MW11112_lab,Leptodactylus_rhodomystax_MW11075_lab,Leptodactylus_pentadactylus_MW9998_lab,Leptodactylus_pentadactylus_MW9966_lab,Ceratophrys_cornuta_MW11322_lab,Osteocephalus_taurinus_MW9986-7_MW9999_MW11103_lab,Leptodactylus_pentadactylus_MW9965_lab,Trachycephalus_coriaceus_MW11326_lab,Dendropsophus_leucophyllatus_MW9989-92_lab,Lepidobatrachus_laevis_JWS890_lab,Epipedobates_tricolor_JWS883_lab,Calluella_guttulata_JWS887_lab,Hyperolius_fusciventris_JWS889_lab,Phrynomantis_microps_JWS885_lab,Mantella_betsileo_JWS882_lab,Hemisus_marmoratus_JWS886_lab,Leptodactylus_mystaceus_MW9982_lab,Boana_punctata_MW11268_lab,Hyalinobatrachium_cappellei_MW9957-9_MW11140_lab,Osteocephalus_oophagus_MW10000_lab,Leptodactylus_mystaceus_MW9984_lab,Scinax_nebulosus_MW11266_lab,Leptodactylus_mystaceus_MW9983_lab,Chiasmocleis_hudsoni_MW11335_lab,Eleutherodactylus_johnstonei_MW11542_lab,Dendropsophus_sp_MW11106_lab,Boana_cinerascens_MW11090_lab,Phyllomedusa_vaillantii_MW9985_lab,Leptodactylus_mystaceus_MW11105_lab,Scinax_boesemani_MW9993_lab,Pristimantis_chiastonotus_MW9949_lab,Boana_calcarata_MW11133_lab,Adenomera_sp_MW11574_lab,Pristimantis_sp_MW11550_lab,Spea_bombifrons_MKF969_lab,Leptodactylus_knudseni_MTR41575_lab,Ascaphus_truei_MKF929_MKF920_lab,Leptodactylus_podicipinus_MTR41588_lab,Kaloula_pulchra_MKF926_JWS891-2_lab,Rhinophrynus_dorsalis_MKF967-8_RCB1021_lab,Scaphiopus_couchii_MKF970_RCB1022_lab,Eleutherodactylus_marnockii_MKF923_lab,Heterixalus_alboguttatus_MKF921_lab,Spea_multiplicata_RCB1023_lab,Leptodactylus_podicipinus_MTR41570_lab,Scinax_rizibilis_CFBH44068_lab,Rhinella_icterica_CFBH44065_lab,Boana_bandeirantes_CFBH44064_lab,Ischnocnema_henselii_CFBH44063_lab,Leptodactylus_fuscus_CFBH44062_lab,Brachycephalus_ephippium_CFBH44059_lab,Phyllomedusa_distincta_CFBH44055_lab,Ischnocnema_parva_CFBH44054_lab,Proceratophrys_boiei_CFBH44053_lab,Haddadus_binotatus_CFBH44052_lab,Bokermannohyla_circumdata_CFBH44047_lab,Scinax_hayii_CFBH44046_lab,Itapotihyla_langsdorffii_CFBH44045_lab,Physalaemus_cuvieri_CFBH44041_lab,Boana_pardalis_CFBH44040_lab,Aplastodiscus_leucopygius_CFBH44039_lab,Vitreorana_uranoscopa_CFBH44038_lab,Hylodes_phyllodes_CFBH44032_lab,Hylodes_phyllodes_CFBH44037_lab,Boana_faber_CFBH44036_lab
770,,,100.0211111,98.01162791,99.13,99.28,100.8385417,98.08,97.3423304,98.64514551,98.865,99.93,99.19175511,97.675,100.07,98.88804739,98.04892263,99.12774243,98.175,98.1651079,98.456,99.85103695,95.58119074,98.94675,97.71,96.906,98.1015,100.822,94.44363636,98.54,100.834,98.7672,98.976,99.03766782,98.1,99.178,98.35995298,98.31,96.455,97.2832,96.647,98.23348908,98.18,99.24628574,98.185,98.975,97.27020596,100.036,99.14666667,99.51852853,96.38238433,97.7116,98.32833333,96.7,99.82543369,97.08333333,98.72690506,99.1681,99.0775,98.62,99.44,99.7,99.14333333,99.48,99.50666667,98.75333333,99.11393863,98.96,99.05582262,99.72,98.70385743,99.28766667,99.42889146,99.25333333,99.55333333,99.77677575,99.552,100.1666667,99.6,98.90666667,98.39333333,99.6012,98.53666667
769,,,100.0233333,98.30232558,98.84,99.14,100.8802083,97.78,97.10212153,98.42101566,99.035,99.53,99.24222398,97.755,100.29,98.87817032,98.08321455,99.14232773,98.26,98.10118133,98.26,99.79581493,95.5425668,98.763,97.22,97.014,98.148,100.86,94.62090909,98.56,100.7644,98.7922,99.121,99.14373509,98.26,99.1876,98.40706275,98.18,96.426,97.25,96.637,97.44603098,98.182,99.39139111,98.73,98.775,97.20128416,99.888,99.17266667,99.4660027,96.22097523,97.4032,98.17666667,97.16666667,99.79539039,97.2,98.78510943,99.11647778,98.88583333,98.2675,99.50333333,99.50333333,99.42333333,99.6,99.38666667,98.91,98.93495423,98.72333333,99.2805743,99.99,98.40456802,99.18633333,99.38972973,99.03,99.57333333,99.79731238,99.634,99.96666667,99.58666667,98.68,98.14333333,99.2604,98.80333333
768,,,100.1911111,97.81395349,98.51,98.735,100.75,97.86,97.15314482,98.22787238,99.105,99.73,99.18574691,97.665,100.36,98.95046668,98.03229624,99.09656995,98.285,97.92538326,98.08,99.73802445,95.43685917,98.77425,96.66,97.022,98.08275,100.69,94.73863636,98.6,100.656,98.7568,99.258,99.04398971,98.01,99.0144,98.41211406,98.02,96.399,97.1848,96.594,96.85920155,98.314,99.56068072,99.005,98.595,97.49420183,99.562,99.52266667,99.45495843,96.22330605,96.9456,98.27666667,97.26333333,99.687468,97.31666667,98.75749802,98.94598889,99.0175,98.1225,99.46,99.61,99.26666667,100.13,99.39,99.08,98.84191779,98.66333333,99.24201396,99.89,98.10341098,99.097,99.32554801,99.03,99.71,99.85892227,99.222,99.91,99.48,98.67,98.42666667,99.12,98.91
767,,,100.3122222,98,98.39,98.73,100.5104167,98.03,97.27108513,98.08966848,98.94,100.07,99.15931084,97.675,100.42,98.99187866,97.8920111,98.97559784,98.13,97.68352774,97.936,99.6699601,95.33013513,98.8435,97.13,96.93,98.0415,100.542,94.57863636,98.17,100.5436,98.6428,99.289,98.75072425,98.045,98.6716,98.32759361,98.1,96.326,97.086,96.604,96.68454545,98.394,99.51546673,98.67,98.515,97.57173886,99.31,99.916,99.54930299,96.39287301,96.59,98.60666667,96.90333333,99.46761879,97.20666667,98.72316426,98.91572222,99.04833333,98.635,99.01,99.83333333,99.01666667,99.54,99.45,99.14,98.79141229,98.97,99.17223811,99.4,97.90263962,98.984,99.35310626,99.13,99.73666667,99.82945667,99.2,100.12,99.49,99.04,98.72666667,98.848,98.59
766,,,100.31,98.63953488,98.56,99.06,100.65625,97.815,97.37049612,97.9657222,98.675,99.94,98.99949275,97.65,100.73,98.97414708,97.72159063,98.83689458,98.29,97.47789727,97.812,99.59675883,95.34843068,98.83175,97.63,96.734,97.979,100.564,94.35454545,98.64,100.4804,98.453,99.067,98.63587658,97.87,98.386,98.2286946,98.32,96.169,96.9844,96.568,96.94163622,98.27,99.44396553,98.52,98.34,97.50281706,99.338,99.958,99.58752097,96.28973434,96.3552,98.73333333,96.54333333,99.44945852,96.87666667,98.68052165,99.04745556,99.03,98.7675,99.11,100.1266667,98.82666667,99.09,99.40333333,98.88,98.81267777,99.28666667,99.20712604,99.37,97.82279798,98.94933333,99.56704533,99.17333333,99.76666667,99.83392116,99.626,100.15,99.77333333,98.96666667,98.43333333,98.6568,98.51
765,,,100.1133333,98.44186047,98.49,99.26,100.640625,97.74,97.49631783,97.88264778,98.64,99.62,98.71710741,97.565,100.47,98.92923664,97.58234464,98.81344373,98.09,97.40438172,97.72,99.53768411,95.23052602,98.739,97.28,96.438,97.88375,100.514,94.25909091,98.93,100.4712,98.294,98.787,98.70471494,97.6,98.2516,98.10893594,98.23,95.986,96.8592,96.402,97.30337008,98.06,99.39033963,98.575,98.345,97.50927848,99.55,100.0846667,99.65059409,96.18251674,96.2268,98.73666667,96.48333333,99.45836147,96.65666667,98.66359493,99.07214444,99.03666667,98.575,99.18,100.15,99,99.79,99.51666667,98.58333333,98.93052393,99.05,99.18509156,99.75,97.77657388,98.904,99.77010615,99.14666667,99.60666667,99.85535069,99.698,99.83,99.79333333,98.96666667,98.16,98.852,98.55666667
764,,,99.84888889,98.09302326,98.33,98.995,100.2083333,97.875,97.68882149,97.90545998,98.81,99.02,98.46956963,97.69,99.96,98.8556733,97.46284248,98.83746656,97.915,97.35110957,97.684,99.55309491,95.04757051,98.6255,96.65,96.14,97.7825,100.358,94.15954545,98.48,100.5048,98.2146,98.623,98.82764058,97.605,98.1248,97.97355648,97.77,95.9,96.7504,96.198,97.4114009,97.852,99.35248605,98.46,98.44,97.45543332,99.616,100.3733333,99.67897791,96.05840072,96.2104,98.69166667,96.45666667,99.6044108,97.02666667,98.65390539,99.07253333,99.035,98.2925,99.18,99.71,99.37666667,100.35,99.88666667,98.47,99.05988889,98.70666667,99.12633295,100,97.70700426,98.85466667,99.90245829,99.24333333,99.41333333,99.81695611,99.808,99.56333333,99.38333333,98.87,98.17666667,99.26,98.53
763,,,99.82666667,98.02325581,98.45,98.755,99.9375,97.63,97.74656493,97.9769382,98.785,99.28,98.36622861,97.745,100.32,98.75775598,97.41504162,98.7748356,98.04,97.31488452,97.702,99.59547459,95.02825854,98.63475,96.55,95.994,97.63725,100.23,93.87636364,98.19,100.5508,98.1334,98.538,99.07911133,97.645,98.1692,97.96670456,97.95,95.759,96.6288,96.002,97.59998431,97.554,99.46499529,98.615,98.515,97.44035667,99.47,100.2966667,99.59528687,95.82473629,96.058,98.535,96.41333333,99.66041042,97.49333333,98.68941793,99.10484444,99.01,97.755,99.12333333,99.55666667,99.55333333,100.04,99.92,98.3,99.20077265,98.74666667,99.17701225,99.68,97.82653326,98.957,100.0979043,98.87,99.32,99.79374079,99.898,99.56333333,99.12333333,98.70666667,98.33,99.5552,98.52666667
762,,,99.84555556,97.74418605,98.58,98.795,100.1927083,97.3,97.71572098,97.99271664,98.785,99.84,98.43592372,97.555,100.61,98.64761313,97.431668,98.62240502,98.13,97.37241843,97.828,99.64042275,95.06993174,98.692,96.47,95.796,97.6985,100.108,93.70318182,98.21,100.5364,98.1188,98.302,99.31583099,97.685,98.318,98.01995643,98.05,95.48,96.47,95.838,98.15143083,97.326,99.75415456,98.625,98.575,97.74188957,99.31,99.924,99.53730911,95.70062026,95.9332,98.335,96.45666667,99.61523146,97.10666667,98.74434957,99.061,98.8675,97.6125,99.12666667,99.46666667,99.42666667,100.07,99.60333333,98.38333333,99.35760551,98.85,99.31876739,99.5,97.9754776,99.04066667,100.2665173,98.39666667,99.28,99.80892004,99.786,99.62333333,99.19,98.80333333,98.28,99.8444,98.40666667
761,,,99.69888889,98.18604651,98.45,98.99,100.4322917,97.34,97.56967515,98.00260192,98.755,99.92,98.55368441,97.54,100.3,98.52290681,97.41400247,98.50000297,97.855,97.41077437,97.804,99.72389789,95.10144075,98.73575,96.3,95.486,97.79475,100.014,93.69090909,98.8,100.5944,98.195,98.265,99.41171299,97.59,98.416,98.000207,97.48,95.205,96.2712,95.694,98.31291243,97.196,100.0601376,98.465,98.97,98.16188183,99.148,99.53533333,99.51541365,95.84513094,96.1836,97.995,96.38666667,99.61680944,96.37666667,98.6067193,98.87242222,98.8025,98.0125,99.29333333,99.20666667,99.10333333,100.38,99.38666667,98.77666667,99.39038978,98.74,99.40543634,99.87,97.77517315,98.86233333,100.2462112,98.42,99.14,99.69909371,99.544,99.55,99.28333333,98.83,98.15333333,100.2584,98.07666667
760,,,99.57111111,98.27906977,98.55,99.015,100.2552083,97.305,97.39628546,98.0921398,98.585,99.88,98.72431725,97.58,100.2,98.41526416,97.39425863,98.34042274,97.56,97.3468478,97.624,99.75471948,95.20714837,98.80975,96.47,95.334,97.6225,100.106,93.58409091,99.43,100.7768,98.1562,98.226,99.32355775,97.785,98.4856,97.99223853,97.58,95.017,96.0928,95.559,98.24515791,97.31,100.1758014,98.63,98.89,98.23511124,98.938,98.94,99.404293,95.91680357,96.3472,97.97166667,96.54,99.56580784,95.96666667,98.3618878,98.54827778,98.7075,98.3525,99.46,99.34333333,98.87,99.71,99.26333333,98.76666667,99.22912661,98.52666667,99.35622601,99.99,97.48242048,98.62733333,100.1780408,98.33333333,99.04,99.58033841,99.434,99.47,99.18333333,98.81333333,98.07666667,100.4044,97.83
759,,,99.64555556,98,98.66,98.925,100.3958333,96.925,97.23451314,98.17920636,98.66,99.66,98.87452222,97.59,99.82,98.39111575,97.39321948,98.11592366,97.705,97.33299705,97.504,99.75728794,95.24882157,98.83325,96.14,95.254,97.4535,100.324,93.42636364,99.07,100.9028,98.0352,97.973,99.08367714,97.565,98.5868,97.93042726,97.6,94.816,95.9464,95.453,98.66598877,97.73,100.1242784,98.21,98.865,98.22434221,98.756,98.178,99.30282823,95.80900327,96.34,98.31166667,96.45333333,99.53261251,95.62666667,98.15311504,98.27945556,98.5675,98.23,99.49666667,99.74666667,98.56333333,99.13,99.16,98.17666667,98.98014336,98.54,99.27726913,99.69,97.36382531,98.48133333,100.1483069,98.13666667,99.22333333,99.65712755,99.482,99.58,99.08666667,98.76333333,98.16333333,100.3756,97.77
758,,,99.49888889,98.30232558,98.5,98.795,100.4270833,96.985,97.14193939,98.23471604,98.555,100.02,98.94541896,97.775,99.59,98.36843664,97.29450031,97.99037577,97.835,97.3170154,97.448,99.78425683,95.18478714,98.818,95.43,95,97.4435,100.606,93.12045455,98.58,100.9684,98.0538,97.788,98.81218707,97.31,98.5888,97.80035449,97.07,94.68,95.7836,95.352,99.18054671,98.072,100.0065117,97.505,98.67,98.34495537,98.674,97.62133333,99.23232637,95.71635328,96.6648,98.53833333,96.05666667,99.63985237,95.49333333,98.06645008,98.09677778,98.60083333,98.1625,99.34333333,99.87,98.63,99.52,99.25666667,97.98333333,98.80204503,98.83333333,99.12082433,99.39,97.12103203,98.28133333,99.9873087,98.16,99.28666667,99.72409483,99.326,99.64666667,99.00333333,98.84,98.44,100.414,98.00666667
757,,,99.29333333,98.1627907,98.28,98.76,100.0989583,97.21,97.22390484,98.32710544,98.465,100.06,98.85169106,97.41,99.78,98.35440522,97.15525432,98.02641001,97.635,97.22325643,97.542,99.78040414,95.06078397,98.765,95.65,94.794,97.38225,100.756,92.80090909,98.8,101.0028,98.032,97.625,98.61094023,97.265,98.5568,97.77188958,97.28,94.641,95.6792,95.189,99.29460016,98.21,99.79621409,97.62,98.16,98.57541266,98.61,97.506,99.17669122,95.49667375,96.7588,98.495,95.92666667,99.58955962,95.42,97.97357641,98.0636,98.575,98.07,99.28,100.0466667,98.65,99.71,99.39333333,98.04666667,98.74710922,98.84666667,98.86375542,99.43,96.94640763,98.12266667,99.80491657,98.31,99.52,99.66962811,99.424,99.55333333,98.94,98.89333333,98.44,100.508,97.93
756,,,99.39777778,97.8255814,98.04,98.645,100.25,97.055,97.38074963,98.39021919,98.665,99.59,98.74114021,96.965,100.06,98.29963642,97.1084926,98.11277781,97.665,97.17744239,97.722,99.76114064,94.89104192,98.65375,96.12,94.76,97.2165,100.814,92.68363636,98.89,100.9796,97.932,97.62,98.49328283,97.145,98.5288,97.88066586,97.65,94.591,95.622,94.94,99.60627095,98.426,99.54806286,98.125,98.195,98.60341214,98.562,97.776,99.18108269,95.10276562,96.4972,98.16333333,95.78,99.39837708,95.36,97.90385908,98.21765556,98.37833333,97.5925,99.4,100.4533333,98.53333333,99.78,99.40333333,97.98666667,98.81533595,98.53666667,98.7212658,99.49,97.1934031,98.252,99.6964966,98.24,99.76,99.66427073,99.828,99.48333333,98.73333333,98.71,98.10666667,100.3496,97.61333333
755,,,99.54888889,98.13953488,98.15,98.51,100.3541667,96.82,97.48854252,98.33527982,98.605,99.44,98.57891885,97.035,100.33,98.26951423,97.01808662,98.13108092,97.405,97.15400265,97.846,99.80352033,94.76602232,98.61625,95.83,94.688,97.049,100.74,92.59272727,98.74,100.838,97.8932,97.802,98.39037651,97.11,98.2712,97.8821906,97.85,94.534,95.496,94.733,100.091845,98.352,99.33776521,98.145,98.125,98.57756647,98.596,98.20466667,99.11845297,94.95475872,96.1928,98.00166667,95.51333333,99.51160623,95.59,97.86400963,98.42948889,98.33333333,97.5425,99.28666667,100.25,98.76,100.04,99.28666667,97.92666667,98.88090449,98.6,98.755052,99.33,97.57767015,98.592,99.61744793,98.27333333,99.71333333,99.81606322,99.974,99.35,98.68,98.78333333,97.83,100.1256,97.50333333
754,,,99.56111111,98.54651163,98.42,98.505,100.1927083,96.61,97.53928827,98.15544365,98.41,99.46,98.35421221,97.13,100.33,98.33052954,96.85182275,98.08332125,97.29,97.07622532,97.85,99.76499334,94.68470876,98.605,95.34,94.662,96.9955,100.512,92.45136364,98.68,100.716,97.8686,97.953,98.38651313,97.065,98.0516,97.86623265,97.74,94.475,95.3236,94.583,99.98230854,97.706,99.24733722,98.035,98.305,98.56248982,98.694,98.70733333,99.04005497,95.13248354,95.79,98.12833333,95.58,99.58810266,95.55666667,97.825501,98.48721111,98.38083333,97.7525,99.28333333,99.85,98.91333333,100.24,99.11666667,97.90666667,98.92875181,98.80333333,98.8163813,99.71,97.86995591,98.85766667,99.6036688,98.11333333,99.41666667,99.82409929,99.566,99.17,99.02,98.65666667,97.85666667,99.8948,97.6
753,,,99.55444444,98.84883721,98.49,98.41,100.3489583,96.71,97.52932114,97.89101225,98.18,99.41,98.30254171,97.05,100.41,98.30894255,96.72296825,97.93403651,97.345,96.95689573,97.79,99.63400158,94.59729669,98.54225,95.35,94.738,96.8855,100.322,92.30954545,98.51,100.7692,97.767,98.115,98.48801459,97.185,98.0332,97.88665112,97.54,94.421,95.2636,94.445,99.44403652,97.202,99.1148497,98.22,98.635,98.36433963,98.77,99.05533333,98.99766721,95.28690019,95.4768,98.14666667,95.60666667,99.57576736,95.33333333,97.83033463,98.46721111,98.4175,97.85,98.75333333,99.71666667,98.66666667,100.17,99.36333333,98.08666667,98.93140999,98.70333333,98.91370024,99.84,97.99462091,98.964,99.68453052,97.87333333,98.99666667,99.64909148,98.998,99.31,99.21666667,98.32666667,97.87666667,99.5472,98.10333333
752,,,99.55666667,99.41860465,98.49,98.495,100.203125,96.695,97.25172403,97.59882601,98.14,99.58,98.27850891,97.025,100.38,98.24872951,96.63152312,97.85052857,97.12,96.8865765,97.55,99.5839165,94.47735919,98.42725,95.34,94.694,96.719,100.19,92.21954545,98.23,100.7928,97.6982,98.3,98.53683363,97.085,97.936,97.71861646,97.53,94.379,95.2512,94.392,98.93361913,96.918,98.91296396,97.76,98.385,98.00250015,98.818,99.12,98.92801891,95.35799012,95.3364,97.99833333,95.5,99.56511225,95.66333333,97.85339465,98.62641111,98.40666667,97.7525,97.92,99.56,98.5,99.95,99.61333333,98.21666667,98.86318326,98.75,98.95262782,99.32,98.02123479,98.98266667,99.78606093,97.95666667,98.93333333,99.69820081,99.112,99.57,99.22,98.21,97.69333333,99.146,98.18666667
751,,,99.50555556,99.63953488,98.18,98.56,99.984375,96.69,97.06154691,97.33933725,97.99,99.58,98.19920069,97.31,100.22,98.20703003,96.53592139,97.87169154,96.87,96.7896212,97.248,99.56722147,94.31168281,98.2775,95.27,94.524,96.59325,100.108,92.05954545,98.2,100.736,97.719,98.261,98.55509687,96.715,97.8088,97.49677698,97.56,94.323,95.2364,94.466,98.35469439,96.45,98.71423268,97.16,98.03,97.54373938,98.824,99,98.82456348,95.44248225,95.246,97.87666667,95.43,99.42024313,95.83333333,97.88744575,98.82318889,98.36333333,97.68,98.21666667,99.51333333,98.53666667,99.75,99.55,98.11666667,98.80204503,98.8,98.89350197,99.4,98.04037811,99.04833333,99.90934785,98.17666667,99.02,99.87678021,99.194,99.49666667,99.36333333,98.42,97.55,98.7632,97.96333333
750,,,99.63444444,98.8255814,97.96,98.315,100.0260417,96.72,97.01733912,97.05095304,97.985,99.27,98.16675642,97.305,100.34,98.20117438,96.43720222,97.90972769,96.845,96.64578642,97.176,99.51585215,94.11551386,98.2145,95.49,94.44,96.64175,100.124,91.96772727,98.19,100.7772,97.7972,98.138,98.51927283,96.215,97.7364,97.4721159,97.26,94.204,95.3308,94.516,97.6696209,96.18,98.71528417,96.855,97.875,97.25943693,98.69,98.82466667,98.72382201,95.46520772,95.3708,97.88833333,95.36,99.22357966,95.61333333,97.90407441,98.60664444,98.2825,97.71,99.19,99.73,98.53333333,99.56,99.43,97.82333333,98.87027176,98.41666667,98.98494505,99.46,98.13235941,99.17066667,100.0177678,98.17333333,98.89,99.96606991,98.92,99.37333333,99.08,98.49,97.73666667,98.5088,97.82333333
749,,,99.76111111,98.05813953,97.89,98.405,100.21875,96.665,96.82260385,96.86560393,98.15,99.15,98.14152198,97.195,100.5,98.15238552,96.31354346,97.99838338,96.995,96.59357972,97.232,99.53511564,93.96101809,98.13475,95.36,94.336,96.79075,100.22,91.97909091,97.99,100.8472,97.8628,97.987,98.47010257,96.035,97.5448,97.45494517,97.26,94.099,95.4036,94.411,97.2958418,96.376,98.74893179,96.97,98.01,97.19051513,98.584,98.59133333,98.67686913,95.37197502,95.4256,97.91,95.43333333,99.23952836,95.24333333,97.84587463,98.3393,98.21833333,97.6225,99.53,99.83,98.57666667,99.42,99.23,97.92,98.88001843,98.4,99.12449675,99.74,98.15897329,99.28866667,100.0217565,98.11666667,98.82,100.0562525,98.762,99.46333333,98.92333333,98.23666667,97.94666667,98.3724,97.84333333
748,,,99.56,97.96511628,97.64,98.83,100.4322917,96.605,96.62434543,96.82150034,98.03,99.07,97.97329242,97.05,100.35,98.02271795,96.2636643,98.07731554,96.74,96.62128123,97.286,99.62501195,93.79839098,98.05,95.05,94.194,96.8085,100.352,91.91727273,98.18,100.7808,97.8846,97.666,98.46904892,96.23,97.336,97.34963634,97.72,93.906,95.3004,94.277,97.17162517,96.51,98.69740887,97.44,97.955,96.91698171,98.61,98.51666667,98.66930552,95.11733323,95.4104,97.825,95.24,99.31943132,94.94666667,97.83233778,98.38524444,98.23416667,97.6875,98.85333333,99.69666667,98.61,99.4,99.12,98.40666667,98.74179286,98.78333333,99.17517605,99.85,98.09127132,99.37166667,100.0699835,98.16,99.04666667,100.2285816,98.664,99.48,99.04,98.24333333,97.85,98.4452,97.96
747,,,99.37333333,97.87209302,97.74,98.67,100.28125,96.245,96.5760473,96.76618076,97.97,98.91,97.83270057,96.83,99.8,98.00351731,96.26886005,98.08989893,96.54,96.50940974,97.314,99.65583354,93.61848473,97.9775,94.96,94.14,96.70125,100.576,91.83727273,98.57,100.7324,97.9004,97.484,98.43182001,96.455,97.3108,97.35906646,97.62,93.686,95.1312,94.133,96.95744561,96.474,98.71002672,97.575,97.76,96.36345346,98.532,98.49733333,98.58581677,94.95534143,95.5156,97.79,95.26,99.17359798,94.61666667,97.84703165,98.3798,98.155,97.6975,98.69,99.59,98.68333333,99.61,99.15,98.52666667,98.68597099,98.74,99.27947257,99.75,98.0445803,99.39966667,100.1889191,97.76666667,99.15,100.3098353,98.538,99.52,98.92333333,98.40666667,97.72333333,98.6292,98.01
746,,,99.36333333,98.09302326,98.15,97.99,99.921875,96.305,96.41425131,96.67607258,97.79,98.78,97.8002563,96.765,99.87,98.0553173,96.19404131,97.93546644,96.575,96.43269785,97.392,99.60703269,93.48533378,97.88125,95,94.19,96.6745,100.68,91.74409091,98.27,100.7636,97.8984,97.396,98.3945911,96.575,97.3832,97.38259766,97.08,93.624,94.9708,93.966,96.78391875,96.34,98.68689398,97.7,97.74,96.29668546,98.394,98.416,98.49165511,94.96058577,95.496,97.71333333,95.45666667,99.16557252,94.37333333,97.73509686,98.29312222,98.11166667,97.755,99.07666667,99.39333333,98.66666667,99.95,99.27333333,98.42,98.70546434,98.36666667,99.37862772,99.66,97.79851865,99.30366667,100.1939956,97.61666667,99.03666667,100.2437609,98.47,99.45,98.97,98.44,97.50666667,98.8772,98.02666667
745,,,99.39555556,97.69767442,98.11,97.82,99.95833333,96.5,96.15255366,96.68329644,97.82,98.83,97.68970544,96.49,100.3,98.03420306,96.06830425,97.66921339,96.545,96.47638101,97.44,99.56336877,93.39690529,97.8225,95.21,94.096,96.587,100.744,91.56318182,98.09,100.6996,97.9134,97.192,98.57055038,96.25,97.5524,97.30299663,97.03,93.591,94.7568,93.88,96.7315972,95.946,98.55335497,97.835,97.695,96.53791178,98.348,98.36533333,98.52969942,94.93552948,95.5116,97.51166667,95.04666667,99.14990905,94.70333333,97.68151325,98.27622222,98.11416667,97.395,99.12,99.32666667,98.50666667,99.81,99.2,98.14,98.70812252,98.15,99.29159154,99.37,97.39183991,99.11566667,100.1095078,98.09333333,98.95,100.0857181,98.604,99.18666667,98.94333333,98.23,97.31666667,99.11,98.24
744,,,99.50333333,97.1627907,97.91,97.935,100.1770833,96.275,95.99269579,96.70420762,98.135,98.49,97.56112999,96.365,100.44,97.90765231,95.9467238,97.38808907,96.595,96.43269785,97.43,99.52869448,93.22817965,97.82325,95.21,93.842,96.41775,100.82,91.34681818,98.34,100.5416,97.9404,97.14,98.72508547,95.99,97.6984,97.20931927,97.32,93.448,94.5144,93.88,96.84677989,95.568,98.33359393,98.015,97.775,96.48191281,98.152,98.31666667,98.56068635,94.8568644,95.5664,97.46166667,94.6,98.97672811,94.65666667,97.73522208,98.19271111,98.20416667,97,98.84666667,99.32666667,98.24666667,99.33,99.27666667,97.93,98.73027406,98.09333333,99.15203984,99.57,97.14531136,98.96566667,100.0369861,98.27,98.87333333,99.8812447,98.668,99.27666667,98.66333333,98.33333333,97.43666667,99.264,98.20333333
